Field Name,Number Non-PA Wells,INJ Types (All),"Water Cut, %","GOR, Mscf/BO","Daily Liquid Rate, bpd","Daily Gas Rate, Mscfpd",Type,Status,Lat,Lon,EOR_Technology,INJ Type
PENN-GRIFFITH,20,,100,0,0.096774194,6.290322581,Gas,Active,32.14743178,-94.68555282,,UNKNOWN
ALLIGATOR SLOUGH,20,SALT WATER,0,0,0.096774194,0,Oil,Active,28.79807769,-99.78123918,,WATER
BMW,20,SALT WATER,50,0,0.064516129,0,Oil,Active,32.80399716,-99.75201528,,WATER
ANTIOCH SOUTH,20,SALT WATER,0,0,0,64.96774194,Gas,Active,34.71854584,-97.41455421,,WATER
HAMON,20,SALT WATER,0,0,0,0.677419355,Gas,Active,30.88360459,-102.4757674,,WATER
ROBINSON RANCH,19,WATER,99.15089195,0,4140.967742,0,Oil,End of Life,43.66719193,-104.8614914,,WATER
MOORCROFT WEST,19,WATER,96.4204849,0,2535.935484,0,Oil,End of Life,44.43379957,-104.9765986,"Polymer, Alkali-Polymer",WATER
"LATHEM, S.",19,SALT WATER,93.30322746,0,1507.225806,0,Oil,Active,35.87638742,-102.3720112,,WATER
BONE PILE,19,"WATER, ",89.69849887,0,1265.709677,0,Oil,Active,44.14970337,-105.5511274,,WATER
COCHRAN,19,SALT WATER,93.17495734,0,737.3225806,0,Oil,Active,34.20790648,-102.5644315,,WATER
TWO TEE,19,SALT WATER,95.62982005,0,200.7741935,0,Oil,End of Life,33.48540724,-99.97671801,,WATER
MINTER,19,SALT WATER,88.27612804,0,167.2903226,0,Oil,Active,32.72905079,-100.095057,,WATER
"HUTCHINS, SOUTH",19,SALT WATER,95.05438128,0,157.1935484,0,Oil,End of Life,29.23760852,-96.28056739,,WATER
DEU PREE,19,,0,0,105.7741935,0,Oil,Active,32.72497625,-95.26388356,,UNKNOWN
HENARD,19,,54.97175141,0,57.09677419,0,Oil,Active,33.23682207,-102.8694497,,UNKNOWN
"WASSON, NORTH",19,SALT WATER,77.79056387,0,56.06451613,0,Oil,Active,33.07783765,-102.7751248,,WATER
"MONSON, SW.",19,,94.11764706,0,32.90322581,0,Oil,Active,28.69499272,-97.86336731,,UNKNOWN
ROBERTA,19,SALT WATER,77.26737338,0,27.38709677,0,Oil,Active,31.83224357,-101.3005377,,WATER
"JONES RANCH, SOUTH",19,,12.39669421,0,19.51612903,0,Oil,Active,32.93698742,-102.99336,,UNKNOWN
"RINCON, E.",19,SALT WATER,80,0,14.35483871,0,Oil,Active,26.48255761,-98.58644529,,WATER
DOGA SOUTH,19,"SALT WATER, ",0,0,10.06451613,0,Oil,Active,36.53739845,-96.77525161,,WATER
"PARDUE, NORTH",19,SALT WATER,71.47435897,0,10.06451613,0,Oil,Active,33.01540035,-99.73291549,,WATER
PONDERA COULEE,19,WATER,86.15384615,0,8.387096774,0,Oil,Active,48.1331255,-112.2573826,,WATER
SOUTH BEND,19,SALT WATER,37.24696356,0,7.967741935,0,Oil,Active,34.33319285,-98.72086884,,WATER
GLASS,19,SALT WATER,75.73221757,0,7.709677419,0,Oil,Active,31.91586128,-101.4320598,,WATER
HERB,19,SALT WATER,68.75,0,7.225806452,0,Oil,Active,33.66163479,-98.74753566,,WATER
HUMPHREY-CHAPMAN,19,,62.63736264,0,2.935483871,0,Oil,Active,33.1951617,-99.58921203,,UNKNOWN
WAKEMAN FLATS,19,,0,0,2.741935484,0,Oil,Active,44.21554659,-104.8136414,,UNKNOWN
COX,19,,100,0,2.387096774,22.58064516,Gas,Active,30.89651288,-98.42807399,,UNKNOWN
LOGAN WASH,19,WATER,100,0,2.258064516,276.516129,Gas,Active,39.3872692,-108.2639454,,WATER
"DEVILS POCKET, WEST",19,,50,0,1.548387097,0,Oil,Active,30.42453344,-93.8350687,,UNKNOWN
"TYLER, EAST",19,"BRACKISH WATER, SALT WATER, ",0,0,1.387096774,0,Oil,Active,32.38091601,-95.23489709,,WATER
"OAK HILL, S.",19,SALT WATER,100,0,1.225806452,97.96774194,Gas,Active,32.28867875,-94.67128172,,WATER
COWTHER,19,SALT WATER,9.090909091,0,1.064516129,0,Oil,Active,28.58044238,-98.40702264,,WATER
BSA,19,,0,0,0.516129032,0,Oil,Active,30.9002866,-100.0574021,,UNKNOWN
ROADRUNNER,19,WATER,100,0,0.451612903,44.93548387,Gas,Active,34.40104894,-106.2860907,,WATER
SALADAR,19,WATER,100,0,0.129032258,79.29032258,Gas,Active,32.5399074,-104.1945475,,WATER
"BLOODWORTH, N.",19,,0,0,0,26.64516129,Gas,Active,32.0666901,-100.6453353,,UNKNOWN
CLINTON SOUTH,19,SALT WATER,0,0,0,0.032258065,Gas,Active,35.44438891,-98.94804577,,WATER
COMO SW,19,WATER,0,0,0,155.8387097,Gas,Active,36.56480193,-100.4734262,,WATER
"EL TORO, SOUTH",19,SALT WATER,0,0,0,100.2258065,Gas,Active,28.88829863,-96.66320029,,WATER
TEX-SIN,18,"SALT WATER, ",98.95451821,0,2422.096774,0,Oil,End of Life,32.56198015,-102.2319169,,WATER
CAMARON RANCH,18,"SALT WATER, ",99.14478827,0,1403.16129,0,Oil,End of Life,28.24283013,-98.81570136,,WATER
BURKE RANCH EAST,18,"WATER, ",98.02279202,0,1132.258065,0,Oil,End of Life,43.16539823,-106.2177442,Polymer,WATER
STEPP,18,SALT WATER,91.27813934,0,604.7096774,0,Oil,Active,34.17951945,-99.69235475,,WATER
RODERICK,18,WATER,96.83367879,0,451.3225806,0,Oil,End of Life,39.78447008,-103.4248492,,WATER
POWNALL RANCH,18,WATER,84.1898384,0,443.1612903,0,Oil,Active,44.58908328,-105.2271249,"Polymer, Alkali-Surfactant",WATER
MOUNT HOPE NORTH,18,"WATER, ",98.06749351,0,335.516129,0,Oil,End of Life,40.74978022,-103.3246001,,WATER
"ANARENE, E.",18,SALT WATER,74.43534376,0,259.9354839,0,Oil,Active,33.47160904,-98.60085057,,WATER
ROAD BEND,18,SALT WATER,97.65723051,0,231.3225806,0,Oil,End of Life,33.42525905,-100.8571614,,WATER
WILD HOG,18,SALT WATER,77.0130084,0,195.9032258,0,Oil,Active,33.71935967,-100.237127,,WATER
"LOVELLS LAKE, N.",18,SALT WATER,100,0,111.7419355,30.03225806,Gas,Active,29.9775853,-94.14899486,,WATER
MOODY RANCH,18,SALT WATER,98.10333551,0,98.64516129,0,Oil,End of Life,28.7480607,-96.43569496,,WATER
"HALLIDAY, SE.",18,,45.59006211,0,51.93548387,0,Oil,Active,31.06030851,-96.06558899,,UNKNOWN
PROBST-ANSON,18,SALT WATER,89.00675024,0,33.4516129,0,Oil,Active,32.72726772,-99.9435265,,WATER
"LYLES, EAST",18,"SALT WATER, ",77.7992278,0,33.41935484,0,Oil,Active,31.17562572,-102.3223587,,WATER
"FULLERTON, SE.",18,SALT WATER,57.34126984,0,32.51612903,0,Oil,Active,32.38721591,-102.7710388,,WATER
WEREWOLF,18,,65.16516517,0,21.48387097,0,Oil,Active,33.07154366,-99.93867719,,UNKNOWN
ORCHARD CITY,18,WATER,0,0,15.67741935,0,Oil,Active,35.42737019,-97.30223522,,WATER
HOLDSWORTH,18,,71.46171694,0,13.90322581,0,Oil,Active,28.82949622,-99.68444853,,UNKNOWN
CEBOLLA,18,,0,0,12.90322581,0,Oil,Active,28.77937009,-99.81254483,,UNKNOWN
TIBBENS NW,18,SALT WATER,0,0,5.838709677,0,Oil,Active,35.77824187,-96.39825515,,WATER
HARNESS NW,18,SALT WATER,0,0,4.870967742,0,Oil,Active,34.90712869,-97.95987806,,WATER
"ROJO CABALLOS, W.",18,,0,0,3.64516129,0,Oil,Active,31.13131659,-103.2424664,,UNKNOWN
F & H,18,,82.10526316,0,3.064516129,0,Oil,Active,30.98707478,-100.0963451,,UNKNOWN
ALSABROOK,18,SALT WATER,0,0,2.580645161,0,Oil,Active,32.81886672,-102.874546,,WATER
OAKWOOD DOME,18,SALT WATER,44.26229508,0,1.967741935,0,Oil,Active,31.54078847,-95.95715481,,WATER
"SEABREEZE, N",18,,0,0,1.258064516,0,Oil,Active,29.7375069,-94.39245745,,UNKNOWN
SQUIERS,18,,0,0,0.451612903,0,Oil,Active,32.39539477,-98.78233579,,UNKNOWN
"WRIGHT-FEATHERS, W.",18,,0,0,0.032258065,0,Oil,Active,31.41208499,-100.7182684,,UNKNOWN
ARDMORE,18,SALT WATER,0,0,0,65.51612903,Gas,Active,36.47492955,-98.88098783,,WATER
DOE CANYON,18,,0,0,0,44167.58065,Gas,Active,37.73875433,-108.7891146,,UNKNOWN
LUTHER,18,SALT WATER,0,0,0,54.74193548,Gas,Active,35.77670785,-97.06580928,,WATER
RUSSELL NW,18,SALT WATER,0,0,0,10.51612903,Gas,Active,35.99763165,-97.41552794,,WATER
WINGSPAN,18,WATER,0,0,0,90.29032258,Gas,Active,39.82482222,-102.5016111,,WATER
PRONG CREEK,17,WATER,92.66383043,0,3419.645161,0,Oil,Active,44.36201771,-105.0011879,Polymer,WATER
BLOCK D,17,"SALT WATER, SALT WATER,FRAC FLUID",95.02741788,0,2935.451613,0,Oil,End of Life,33.21521617,-102.978818,,WATER
BATTLESHIP,17,WATER,98.92882547,0,2312.806452,0,Oil,End of Life,40.82292522,-106.2372154,,WATER
HUNTER RANCH,17,WATER,87.56622431,0,1869.258065,0,Oil,Active,44.90029618,-105.525523,,WATER
DRY GULCH,17,WATER,98.46370308,0,1696.580645,0,Oil,End of Life,42.95553177,-104.8149096,,WATER
"JUMPSTART, N.",17,SALT WATER,97.71718253,0,1024.483871,0,Oil,End of Life,32.92136486,-99.30361892,,WATER
LINDON,17,,98.86235598,0,887.516129,0,Oil,End of Life,39.74790492,-103.3654296,,UNKNOWN
CACTUS,17,SALT WATER,98.22105733,0,578.4516129,0,Oil,End of Life,31.35873017,-99.29971478,,WATER
"RHODE RANCH, SOUTH",17,SALT WATER,98.03895232,0,480.3225806,0,Oil,End of Life,28.14643172,-98.41667342,,WATER
MUNGERVILLE,17,SALT WATER,87.61911586,0,450.2258065,0,Oil,Active,32.79014932,-102.1589353,,WATER
BISHOP CANYON,17,WATER,97.38609113,0,403.5483871,0,Oil,End of Life,32.69453542,-103.1495668,,WATER
GOAT HILL,17,WATER,98.82085677,0,298.1935484,0,Oil,End of Life,40.40425716,-104.2859689,,WATER
"PETROX, N.",17,SALT WATER,95.7235949,0,237.6129032,0,Oil,End of Life,27.97526224,-98.62278552,,WATER
WILDFIRE,17,WATER,96.98614484,0,225.8387097,0,Oil,End of Life,35.25684258,-100.9391828,,WATER
MINTA WRIGHT,17,SALT WATER,97.08104904,0,217.7096774,0,Oil,End of Life,33.05962193,-98.70483356,,WATER
HAT TOP MOUNTAIN,17,SALT WATER,88.18954603,0,178.3548387,0,Oil,Active,32.14909791,-100.2024281,,WATER
"GIRARD, E.",17,SALT WATER,85.06666667,0,169.3548387,0,Oil,Active,33.41657035,-100.6445086,,WATER
PROTHRO,17,SALT WATER,51.55109489,0,141.4193548,0,Oil,Active,33.93045521,-100.4393103,,WATER
WILD TURKEY,17,SALT WATER,56.72201393,0,120.4516129,0,Oil,Active,33.39499784,-100.6661738,,WATER
HUGHES-ODELL,17,,94.20454545,0,113.5483871,0,Oil,Active,32.98900542,-99.10024091,,UNKNOWN
"BELLEVUE, SOUTH",17,,90.55325555,0,85.70967742,0,Oil,Active,33.60526124,-98.01187622,,UNKNOWN
CANDY DRAW,17,WATER,94.18076764,0,78.16129032,0,Oil,Active,44.55062197,-105.1637155,Polymer,WATER
BONITA,17,SALT WATER,96.93016117,0,42.03225806,0,Oil,End of Life,33.76153399,-97.60299175,,WATER
V.W. HUTSON,17,SALT WATER,98.33795014,0,34.93548387,0,Oil,End of Life,33.93926654,-97.66760699,,WATER
"COLLINSVILLE, EAST",17,SALT WATER,76.69441141,0,27.12903226,0,Oil,Active,33.52734534,-96.8847309,,WATER
DARK HORSE,17,SALT WATER,56.98254364,0,25.87096774,0,Oil,Active,31.24939622,-99.92388519,,WATER
C & M,17,SALT WATER,73.57774968,0,25.51612903,0,Oil,Active,31.59915498,-102.9217712,,WATER
"VOSS, SOUTHEAST",17,SALT WATER,81.27600555,0,23.25806452,0,Oil,Active,33.46346917,-99.60261793,,WATER
SUSIE-Q,17,SALT WATER,92.1875,0,22.70967742,0,Oil,Active,33.44657955,-98.91332552,,WATER
"KENEDY, S.W.,",17,SALT WATER,100,0,17.29032258,288.2580645,Gas,Active,28.74884925,-97.90995765,,WATER
"SAGERTON, SE",17,"SALT WATER, ",90.33707865,0,14.35483871,0,Oil,Active,33.00996616,-99.92105844,,WATER
ANN T.,17,,15.31531532,0,14.32258065,0,Oil,Active,32.89744618,-98.91262935,,UNKNOWN
CLAIRE-ALAFAIR,17,SALT WATER,12.22222222,0,11.61290323,0,Oil,Active,33.08713745,-103.02101,,WATER
BADGER BASIN,17,WATER,12.32492997,0,11.51612903,0,Oil,Active,44.92924606,-109.0845744,,WATER
GARR WEST,17,WATER,0,0,11.03225806,0,Oil,Active,36.13357351,-96.81799693,,WATER
PALMERAS,17,,5.93220339,0,7.612903226,0,Oil,Active,28.65602248,-99.71461993,,UNKNOWN
"CEDAR LAKE, SE.",17,SALT WATER,25.76419214,0,7.387096774,0,Oil,Active,32.83062609,-102.1734453,,WATER
LEDBETTER,17,SALT WATER,100,0,6.516129032,118.7096774,Gas,Active,32.49285679,-98.78602308,,WATER
SEARCYS,17,,26.34408602,0,6,0,Oil,Active,34.1422966,-99.48883546,,UNKNOWN
NAVINA NORTH,17,"SALT WATER, ",0,0,5.709677419,0,Oil,Active,35.90433553,-97.55568987,,WATER
PI MA,17,SALT WATER,95.0310559,0,5.193548387,0,Oil,End of Life,31.85764602,-99.18446502,,WATER
SAN YGNACIO,17,"SALT WATER,FRAC FLUID",100,0,4.580645161,274.7419355,Gas,Active,27.05109896,-99.41119023,,WATER
"GOOD, NORTHEAST",17,,0,0,4.419354839,0,Oil,Active,32.62556033,-101.5788452,,UNKNOWN
GIRARD,17,,36.19047619,0,3.387096774,0,Oil,Active,39.07568591,-90.07026465,,UNKNOWN
"BRECKENRIDGE, SE",17,,100,0,3.225806452,59.83870968,Gas,Active,32.72570658,-98.82137563,,UNKNOWN
"LONE CAMP, NW.",17,SALT WATER,100,0,0.677419355,44.74193548,Gas,Active,32.74524796,-98.36242017,,WATER
LULING,17,"SALT WATER, ",87.5,0,0.258064516,0,Oil,Active,29.90304546,-91.81922034,,WATER
STRAHAN,17,SALT WATER,75,0,0.258064516,0,Oil,Active,32.8862387,-98.53409533,,WATER
MAPLE HUGHES,17,SALT WATER,66.66666667,0,0.096774194,0,Oil,Active,29.48491132,-98.05642886,,WATER
WATONGA WEST,17,SALT WATER,0,0,0,80.41935484,Gas,Active,35.86350593,-98.50880133,,WATER
MANSFIELD DOME,16,SALT WATER,94.78830645,0,960,0,Oil,Active,35.45907426,-102.4292833,,WATER
BELLWOOD LAKE,16,FRESH WATER,95.73840891,0,886.3870968,0,Oil,End of Life,32.34339341,-95.3818676,,WATER
R.E.H.,16,SALT WATER,98.78183832,0,466.0645161,0,Oil,End of Life,32.24960676,-100.3262117,,WATER
"TEXARKANA, WEST",16,SALT WATER,88.84659581,0,449.1612903,0,Oil,Active,33.37020283,-94.08924079,,WATER
"JAMES, SOUTH",16,,98.15366783,0,389.6129032,0,Oil,End of Life,33.19946661,-98.59978099,,UNKNOWN
"GOOSE CREEK, EAST",16,SALT WATER,92.87934445,0,342.483871,0,Oil,Active,29.7027422,-94.95350824,,WATER
NEW ERA,16,"SALT WATER, ",90.8825438,0,298.2580645,0,Oil,Active,32.15952005,-97.90731225,,WATER
HOUSE CREEK WEST,16,"WATER, ",77.86351944,0,213.1935484,0,Oil,Active,43.95202012,-105.8008818,,WATER
OLSEN,16,WATER,89.90044958,0,200.9032258,0,Oil,Active,41.7413399,-103.1979621,,WATER
SWEETSHOP,16,,43.31500095,0,170.0967742,0,Oil,Active,32.83592302,-100.8914053,,UNKNOWN
NICOLAI CREEK,16,WATER,100,0,161.0645161,883.6774194,Gas,Active,61.01871017,-151.4548432,,WATER
BEE WRIGHT,16,SALT WATER,95.97497393,0,154.6774194,0,Oil,End of Life,33.41883744,-100.3192133,,WATER
GRANTHAM,16,SALT WATER,43.44480616,0,109,0,Oil,Active,33.46518647,-100.6729255,,WATER
"WEMAC, SOUTH",16,SALT WATER,94.00123686,0,104.3225806,0,Oil,Active,32.26029913,-102.4599523,,WATER
DYEMOUND,16,SALT WATER,76.96969697,0,95.80645161,0,Oil,Active,33.66449781,-97.62408806,,WATER
FREER RANCH,16,SALT WATER,51.06311171,0,95.58064516,0,Oil,Active,27.72681153,-98.74968174,,WATER
CANNON,16,SALT WATER,95.66929134,0,81.93548387,0,Oil,End of Life,34.7289841,-99.0018518,,WATER
GEURIN,16,SALT WATER,85.84867076,0,78.87096774,0,Oil,Active,33.75366656,-97.4148926,,WATER
H & R,16,SALT WATER,76.26717196,0,68.09677419,0,Oil,Active,31.41450462,-99.97067277,,WATER
"CONLEY, S.",16,,48.45425868,0,51.12903226,0,Oil,Active,34.18674054,-99.63408425,,UNKNOWN
"GOREE, NW.",16,,65.77946768,0,50.90322581,0,Oil,Active,33.47938401,-99.55650753,,UNKNOWN
PRISCILLA,16,SALT WATER,89.19254658,0,25.96774194,0,Oil,Active,31.12186652,-101.4466747,,WATER
"SPRING CREEK, N.",16,SALT WATER,49.47089947,0,24.38709677,0,Oil,Active,28.20064106,-98.27451019,,WATER
FOOLS CREEK,16,,68.03977273,0,22.70967742,0,Oil,Active,31.84266088,-101.354954,,UNKNOWN
TECUMSEH LAKE,16,SALT WATER,0,0,21.38709677,0,Oil,Active,35.29921769,-96.94585081,,WATER
SEYMOUR,16,SALT WATER,84.45121951,0,21.16129032,0,Oil,Active,33.61548047,-99.10732822,,WATER
ASHER,16,SALT WATER,0,0,15.35483871,0,Oil,Active,34.97856513,-96.92045226,,WATER
ESPUELA,16,SALT WATER,28.07017544,0,14.70967742,0,Oil,Active,33.3023428,-102.0658794,,WATER
BOLLAND RANCH,16,,10.66176471,0,8.774193548,0,Oil,Active,28.3670544,-97.91819381,,UNKNOWN
"BRANDT, N.",16,SALT WATER,0,0,8.580645161,0,Oil,Active,28.88364428,-97.40943303,,WATER
JACOBY,16,,87.20930233,0,8.322580645,0,Oil,Active,31.0651754,-99.92118197,,UNKNOWN
LA SARA N.E.,16,SALT WATER,70.85020243,0,7.967741935,0,Oil,Active,26.51948464,-97.87560793,,WATER
BLEIBLERVILLE,16,SALT WATER,95.23809524,0,6.774193548,0,Oil,End of Life,30.01790779,-96.45370532,,WATER
MERVINE NORTH,16,SALT WATER,0,0,5.451612903,0,Oil,Active,36.89496906,-96.95665508,,WATER
DUGGAN,16,,54.96688742,0,4.870967742,0,Oil,Active,33.6092538,-98.57292577,,UNKNOWN
LANGSTON SOUTH,16,,0,0,4.516129032,0,Oil,Active,35.89820477,-97.2667384,,UNKNOWN
J. K. WADLEY,16,SALT WATER,70.80291971,0,4.419354839,0,Oil,Active,32.28881006,-99.58796427,,WATER
CONDO,16,,0,0,4.129032258,0,Oil,Active,30.94028571,-101.6837903,,UNKNOWN
LETA,16,SALT WATER,100,0,2.870967742,77.77419355,Gas,Active,28.71085785,-99.48552348,,WATER
TAIT,16,,100,0,0.870967742,0.580645161,Gas,Active,29.59331001,-96.47299425,,UNKNOWN
CHARLIE CAMPBELL,16,,77.77777778,0,0.870967742,0,Oil,Active,31.99590255,-98.89673695,,UNKNOWN
"NEWCASTLE, N.",16,,0,0,0.516129032,0,Oil,Active,33.23733226,-98.75947754,,UNKNOWN
W. P. HOLLOWAY,16,,50,0,0.064516129,0,Oil,Active,29.00770421,-98.34683881,,UNKNOWN
GAGEBY CREEK,16,SALT WATER,0,0,0,56.4516129,Gas,Active,35.58818667,-100.3831762,,WATER
ANT HILLS NORTH,15,ACID GAS,98.46866229,0,4333.129032,0,Oil,End of Life,43.19593497,-104.367662,,GAS
HAMM,15,WATER,97.70100727,0,2347.451613,0,Oil,End of Life,42.54453444,-103.6813421,"Polymer, Polymer",WATER
"PINE MILLS, E.",15,SALT WATER,98.26596104,0,1432.419355,0,Oil,End of Life,32.73734979,-95.22375404,,WATER
DEADMAN CREEK,15,WATER,95.97108245,0,825.483871,0,Oil,End of Life,43.95827565,-105.9615632,Polymer,WATER
SOGGY BOTTOM,15,SALT WATER,97.54420876,0,713.2580645,0,Oil,End of Life,33.41812133,-100.8502729,,WATER
DANFORTH HILLS,15,WATER,92.08305199,0,573.2903226,0,Oil,Active,40.34686413,-108.0969147,,WATER
JACK FROST,15,SALT WATER,98.64743012,0,465.0645161,0,Oil,End of Life,28.32590286,-98.82187261,,WATER
FOAMY MUD,15,"SALT WATER, ",91.8881565,0,303.4193548,0,Oil,Active,33.51261169,-97.40647502,,WATER
"CHAMPMON, NORTH",15,SALT WATER,99.01185771,0,212.1935484,0,Oil,End of Life,32.68922944,-102.410103,,WATER
BOOMERANG,15,SALT WATER,95.87061253,0,187.483871,0,Oil,End of Life,33.28577135,-100.7124707,,WATER
QUEENS PEAK,15,SALT WATER,95.93044102,0,179.9354839,0,Oil,End of Life,33.64603925,-97.84043126,,WATER
STEELE HILL,15,SALT WATER,79.21011759,0,145.3870968,0,Oil,Active,33.40299595,-100.7703747,,WATER
OVERBY,15,SALT WATER,94.65558195,0,135.8064516,0,Oil,Active,33.11301917,-99.84556619,,WATER
BEALS CREEK,15,SALT WATER,96.64126447,0,114.2903226,0,Oil,End of Life,32.16001167,-101.0050749,,WATER
KUEHNE RANCH,15,WATER,73.90453834,0,82.4516129,0,Oil,Active,44.40408861,-105.1989675,Polymer,WATER
BACON 107,15,SALT WATER,77.52862595,0,67.61290323,0,Oil,Active,33.42180791,-100.2965745,,WATER
WAGGONER PLATFORM,15,SALT WATER,65.00754148,0,64.16129032,0,Oil,Active,34.02388451,-99.07454821,,WATER
GROESBECK CREEK,15,,93.86816556,0,63.12903226,0,Oil,Active,34.33859752,-99.66749644,,UNKNOWN
"KNOX CITY, WEST",15,SALT WATER,61.6,0,56.4516129,0,Oil,Active,33.46032634,-99.97688619,,WATER
TRIANGLE U EAST,15,WATER,76.22169249,0,54.12903226,0,Oil,Active,43.95561807,-105.803821,,WATER
LOMA VIEJA,15,SALT WATER,100,0,52.38709677,432.516129,Gas,Active,27.12235919,-98.96472269,,WATER
"BOWAR, SW.",15,SALT WATER,50.69885642,0,50.77419355,0,Oil,Active,32.92275356,-98.99815558,,WATER
R & A,15,SALT WATER,34.18230563,0,48.12903226,0,Oil,Active,33.57815034,-102.2411382,,WATER
"CHAPEL HILL, E.",15,SALT WATER,54.55163043,0,47.48387097,0,Oil,Active,32.32272131,-95.09287572,,WATER
SPADE,15,,85.58648111,0,32.4516129,0,Oil,Active,32.34435949,-100.8398885,,UNKNOWN
HATFIELD,15,WATER,82.11716341,0,31.38709677,0,Oil,Active,41.65540278,-107.275019,,WATER
ELKINS,15,SALT WATER,97.0212766,0,15.16129032,0,Oil,End of Life,33.38158861,-101.7023949,,WATER
INDIAN SPRINGS,15,,79.57559682,0,12.16129032,0,Oil,Active,37.84971463,-100.5509682,,UNKNOWN
ASHER SOUTH,15,SALT WATER,0,0,9.806451613,0,Oil,Active,34.95847203,-96.93102079,,WATER
SOUTH COTEAU,15,SALT WATER,99.13793103,0,7.483870968,0,Oil,End of Life,48.73844287,-102.3871299,,WATER
LOST CREEK EAST,15,SALT WATER,0,0,5.548387097,0,Oil,Active,36.04244546,-97.05075814,,WATER
SOAP HOLE,15,,0,0,5.516129032,0,Oil,Active,44.27323474,-104.6904395,,UNKNOWN
BURCH,15,SALT WATER,75.15923567,0,5.064516129,0,Oil,Active,33.36032326,-98.91194682,,WATER
PARKLAND NORTH,15,"SALT WATER, WATER",0,0,5.032258065,0,Oil,Active,35.85866418,-96.83136069,,WATER
"LAKE KICKAPOO, E.",15,,29.53020134,0,4.806451613,0,Oil,Active,33.63321496,-98.77140685,,UNKNOWN
OLIVET,15,,0,0,4.709677419,0,Oil,Active,36.16276127,-96.64936417,,UNKNOWN
NOBILE,15,"SALT WATER, ",84.11214953,0,3.451612903,0,Oil,Active,33.69519024,-97.69633613,,WATER
GARNER,15,,0,0,1.516129032,0,Oil,Active,33.96780043,-99.75876052,,UNKNOWN
"OZONA, EAST",15,SALT WATER,100,0,0.935483871,22.4516129,Gas,Active,30.69293854,-101.2156974,,WATER
"WESTOVER, NE.",15,"SALT WATER, ",0,0,0.870967742,0,Oil,Active,33.51306604,-99.00938534,,WATER
BARNABUS,15,SALT WATER,100,0,0.838709677,71.90322581,Gas,Active,33.47931769,-97.45795591,,WATER
HOWTH,15,,0,0,0.322580645,0,Oil,Active,30.19110449,-96.11747336,,UNKNOWN
R.Q.S.,15,,0,0,0.258064516,0,Oil,Active,32.12341312,-100.3177411,,UNKNOWN
"WORSHAM, SOUTH",15,SALT WATER,83.33333333,0,0.193548387,0,Oil,Active,31.31225366,-103.2470183,,WATER
"DEMOSS, NE.",15,SALT WATER,0,0,0.032258065,0,Oil,Active,33.56363843,-98.51950948,,WATER
BEARDEN,15,SALT WATER,0,0,0,72.12903226,Gas,Active,35.33628211,-96.36013673,,WATER
COON CREEK NORTH,15,SALT WATER,0,0,0,16.29032258,Gas,Active,36.30669376,-97.92958784,,WATER
"EGYPT, NW.",15,SALT WATER,0,0,0,237.7419355,Gas,Active,29.42426889,-96.24605721,,WATER
POSO CREEK,2591,"WATER, ",0,,,,Shut-in,Shut-in,35.54015569,-119.0714077,"Steam, Steam",WATER
KANE,2431,WATER,0,,,,Shut-in,Shut-in,41.66322167,-79.25090703,"CO2, Miscible",WATER
BM002,2071,"WATER, GAS, ",0,,,,Shut-in,Shut-in,29.02173453,-90.14463513,,WATER
WD030,2035,"WATER, GAS, ",0,,,,Shut-in,Shut-in,29.13028146,-89.63925602,,WATER
MURPHY CREEK,1908,SALT WATER,0,,,,Shut-in,Shut-in,40.20202865,-83.64877986,,WATER
SP027,1521,"WATER, SALT WATER, ",0,,,,Shut-in,Shut-in,28.96845652,-89.25007069,,WATER
INGLEWOOD,1271,"WATER, ",0,,,,Shut-in,Shut-in,34.00267787,-118.3711491,"Surfactant-Polymer, Steam",WATER
GI016,1227,,0,,,,Shut-in,Shut-in,29.10802164,-89.98374817,,UNKNOWN
SP061,1138,"WATER, GAS, ",0,,,,Shut-in,Shut-in,29.04911743,-88.95654848,,WATER
CEDAR HILLS,1058,"WATER, SALT WATER, ",0,,,,Shut-in,Shut-in,45.84770391,-103.9390053,,WATER
WD073,977,"WATER, SALT WATER, GAS, ",0,,,,Shut-in,Shut-in,28.94243507,-89.68513956,,WATER
ELM COULEE,919,WATER,0,,,,Shut-in,Shut-in,47.81819571,-104.6249959,,WATER
SANISH,899,"SALT WATER, GAS",0,,,,Shut-in,Shut-in,48.09486992,-102.4780173,,WATER
SAN MIGUELITO,736,WATER,0,,,,Shut-in,Shut-in,34.31919156,-119.3456414,"Polymer, Alkali",WATER
PARSHALL,706,"SALT WATER, WATER",0,,,,Shut-in,Shut-in,48.03465876,-102.2255372,,WATER
SP062,630,,0,,,,Shut-in,Shut-in,29.08558318,-88.72805068,,UNKNOWN
PLACERITA,627,"WATER, ",0,,,,Shut-in,Shut-in,34.38405455,-118.4954796,"Steam, Steam",WATER
MCKINNEY,610,,0,,,,Shut-in,Shut-in,37.72273176,-100.1447881,,UNKNOWN
BIG BEND,587,SALT WATER,0,,,,Shut-in,Shut-in,45.1214825,-96.37937743,,WATER
EI126,583,"WATER, ",0,,,,Shut-in,Shut-in,28.98038011,-91.47837605,,WATER
BANKS,564,SALT WATER,0,,,,Shut-in,Shut-in,48.00459903,-103.2536272,,WATER
RIO VISTA GAS,558,WATER,0,,,,Shut-in,Shut-in,38.13756528,-121.682989,,WATER
